probe_id,probe_subtype,tier,dataset,base_text_preview,probe_text_preview,j1_name,j1_equivalent,j1_confidence,j1_failures,j1_reason,j2_name,j2_equivalent,j2_confidence,j2_failures,j2_reason
patch_sem_gemma_3_27b_ASSET_val_1806_847917a6,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"Original states saddles can last 'decades' (10+ years each, potentially multiple decades), while transformed says 'many years' which is vaguer and potentially shorter; 'often' vs 'frequently' are similar but 'decades' is more specific and longer than 'many years'.",mistral-large-3,True,high,[],Both sentences convey the same meaning that taking good care of a saddle can extend its useful life for a long period.
patch_sem_gemma_3_27b_ASSET_val_1831_4a876b43,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both texts convey the same core meaning: dogs used for hunting small game with shotguns, with only minor terminological variations ('gun dogs' vs 'shooting dogs', 'primarily' vs 'principally', 'used' vs 'employed').",mistral-large-3,False,high,"['AGENTS', 'CONTENT']","The entity 'Gun dogs' is not the same as 'Shooting dogs', and 'small game hunters' is not exactly 'hunters of smaller animals'"
patch_sem_gemma_3_27b_ASSET_val_1832_6d637baf,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The transformed text removes 'psychedelic' as a descriptor before folk, pop, soul, ambient, and trance, which omits that these are specifically psychedelic subgenres as stated in the original.",mistral-large-3,True,high,[],All key elements and meanings are preserved in the transformation.
patch_sem_gemma_3_27b_ASSET_val_1836_3e511236,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both texts convey the same core information: Whedon announced the completion of shooting on September 17, 2004 via the movie's official website, with no changes to agents, actions, dates, or modals.",mistral-large-3,False,high,"['AGENTS', 'ACTIONS']","The transformed text does not explicitly state that it was Whedon who announced the completion of shooting, and 'shooting had been completed' is not exactly the same as 'the filming process concluded'."
patch_sem_gemma_3_27b_ASSET_val_1861_4f044231,semantic,2,ASSET,,,claude-haiku,True,high,[],"Both texts convey the same convention about electrical charge designation: vitreous/glass electrification is defined as positive and resinous/amber electrification as negative, with equivalent commitment levels (established convention vs. universal agreement).",mistral-large-3,False,high,"['AGENTS', 'CONTENT']","The entities 'vitreous' and 'resinous' are not the same as 'glass' and 'amber'; additionally, the term 'amber' electrification is not the same as 'resinous' electrification."
patch_sem_gemma_3_27b_ASSET_val_1867_6225e090,semantic,2,ASSET,,,claude-haiku,False,high,"['ACTIONS', 'CONTENT']",Original states Evans and Smithies directly accomplished work through knockout mice development; transformed states their development of knockout mice enabled research completion—a causal relationship change that alters the factual claim about what constituted the accomplishment.,mistral-large-3,True,high,[],Both sentences convey the same information about Martin Evans and Oliver Smithies working on knockout mice leading to the completion of the research.
patch_sem_gemma_3_27b_ASSET_val_1907_8dda01f3,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original describes 'tolerance' (ability to endure) while the transformed text uses 'resistance' (ability to oppose/fight), which are meaningfully different concepts; additionally, 'some possums' versus 'certain possum species' differ in specificity.",mistral-large-3,True,high,[],"All entities, events, and facts are preserved with only minor phrasing differences."
patch_sem_gemma_3_27b_ASSET_val_1949_fe0f9558,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original states a maximum of four players 'as of 2007' (a point-in-time rule), while the transformed uses 'since 2007' (suggesting the rule applies from 2007 onwards), which are subtly different temporal framings that could imply different rule applicability periods.",mistral-large-3,True,high,[],"All facts, numbers, and conditions are preserved with only minor phrasing differences."
patch_sem_gemma_3_27b_ASSET_val_1954_9f0176ce,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original states Epsilon was the sixth December hurricane, while the transformed text claims there have been only six total December hurricanes with Epsilon being the most recent, which contradicts the original's implication that Epsilon is one of potentially more than six.",mistral-large-3,True,high,[],Both sentences convey that Hurricane Epsilon is the sixth Atlantic hurricane recorded in December.
patch_sem_gemma_3_27b_ASSET_val_1965_afc6f1fc,semantic,2,ASSET,,,claude-haiku,True,high,[],"Both sentences convey that the subject is a historically important motor racing circuit, with equivalent meaning despite different phrasing ('historic' = 'oldest and most significant', 'circuits' = 'racetrack').",mistral-large-3,False,high,['CONTENT'],"The original text specifies 'one of the most historic' while the transformed text uses 'oldest and most significant', which are not semantically identical."
patch_sem_gemma_3_27b_ASSET_val_1959_3a155b4c,semantic,2,ASSET,,,claude-haiku,False,high,['CONTENT'],"The transformed text reverses the chronological order of the degrees, implying BA (1962) and MA (1966) when the original states BA in theology and MA from different institutions with unclear degree-institution mapping.",mistral-large-3,True,high,[],"All entities, events, and facts are preserved with no changes in modals, negation, or conditions."
patch_sem_gemma_3_27b_ASSET_val_1977_c56c4350,semantic,2,ASSET,,,claude-haiku,False,high,"['NEGATION', 'CONTENT']","The original explicitly states the award is NOT one of the five prizes, while the transformed text only says it is 'separate from' them, which is ambiguous and doesn't preserve the definitive negative assertion.",mistral-large-3,True,high,[],Both sentences convey that the award is not part of the five Nobel Prizes established by Alfred Nobel's will in 1895.
patch_sem_qwen2_5_32b_TSAR_02-b1_accaa3bd,semantic,1,TSAR2025,,,claude-haiku,False,medium,"['CONTENT', 'ACTIONS']","Original states engineers design bridges 'on areas that are much more resistant to movement' (location-based), but transformed states experts 'create plans for bridges...that significantly reduce the risk of shaking-induced damage' (design-based approach), which shifts the mechanism of earthquake mitigation.",mistral-large-3,True,high,[],"All key elements including agents, actions, modals, negation, conditions, and content are preserved with only minor linguistic variations."
patch_sem_qwen2_5_32b_TSAR_11-b1_40a0eb99,semantic,1,TSAR2025,,,claude-haiku,False,high,['CONTENT'],"The original text is incomplete (cuts off mid-sentence at 'three basic areas of differences in the'), while the transformed text also appears incomplete but with different ending ('could'), making full semantic comparison impossible and preventing verification that all facts are preserved.",mistral-large-3,True,high,[],"The transformed text preserves the original meaning, entities, actions, and content, with only minor stylistic changes."
patch_sem_qwen2_5_32b_TSAR_14-a2_91a6c191,semantic,1,TSAR2025,,,claude-haiku,False,high,['CONTENT'],"The transformed text is incomplete, cutting off mid-word at 'inspir' without finishing the reason statement, making a full semantic comparison impossible.",mistral-large-3,True,high,[],"All key entities, actions, and facts are preserved with only minor stylistic differences."
patch_sem_qwen2_5_32b_TSAR_14-b1_624aacb3,semantic,1,TSAR2025,,,claude-haiku,False,high,['CONTENT'],"The transformed text is incomplete, cutting off mid-word at 'sum' (likely 'summit'), making it impossible to verify semantic equivalence of the complete message.",mistral-large-3,True,high,[],"All key elements including agents, actions, modals, negation, conditions, and content are preserved."
patch_sem_qwen2_5_32b_ASSET_test_0004_5d937e85,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both texts describe the same agent (tarantula), actions (creating/spinning cord, attaching to ball, moving east, pulling with force), and objects with only minor synonymous word substitutions (black/dark, cord/thread/string, ball/sphere, crawled/scurried, fast/swiftly, strength/vigor) that preserve semantic meaning.",mistral-large-3,False,high,"['AGENTS', 'ACTIONS', 'CONTENT']","The transformed text uses 'cunning tarantula' instead of 'the tarantula, the trickster character', 'dark thread' instead of 'black cord', 'sphere' instead of 'ball', and 'string' instead of 'cord'."
patch_sem_qwen2_5_32b_ASSET_test_0011_17f2eef2,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both texts convey the same agents (Graham), actions (attended/enrolled, graduated), timeline (1939-1943), institution (Wheaton College), and outcome (BA in anthropology).",mistral-large-3,False,high,['ACTIONS'],"The original text states that Graham 'attended' Wheaton College, while the transformed text uses 'enrolled,' which does not necessarily imply continuous attendance."
patch_sem_qwen2_5_32b_ASSET_test_0022_5f6e9750,semantic,2,ASSET,,,claude-haiku,False,high,"['AGENTS', 'ACTIONS', 'CONTENT']","Original specifies she performed FOR President Reagan; transformed omits Reagan entirely and changes 'performed for' to 'appeared in', which are materially different in meaning and significance.",mistral-large-3,True,high,[],All key information is preserved with only minor phrasing differences.
