probe_id,judge,equivalent,confidence,failures,reason,probe_subtype,tier,dataset,generator_model,base_text_preview,probe_text_preview
patch_sem_llama_3_1_8b_ASSET_val_1255_59c60841,mistral-large-3,True,high,[],"All key elements including agents, actions, and content are preserved despite stylistic differences.",semantic,1,ASSET,llama-3.1-8b,"However, admirals have always needed additional facilities; a meeting room large enough to hold all the captains of the fleet, and a place for the admiral's staff to make plans and draw up orders.","In fact, naval commanders have consistently required supplementary accommodations; specifically, a spacious conference area capable of seating every captain in the flotilla, as well as a designated sp"
patch_sem_llama_3_1_8b_ASSET_val_1260_4093ef6c,mistral-large-3,True,high,[],Both sentences convey the same core idea of unity and mutual defense among Muslims despite divisions.,semantic,1,ASSET,llama-3.1-8b,"Islam emphasizes unity and defense of fellow Muslims, although many divisions of Islam (see Sunni-Shia relations, for example) exist.","While there are various factions within the Islamic community, unity among Muslims is a core tenet that prioritizes mutual support and protection."
patch_sem_llama_3_1_8b_ASSET_val_1263_1a7c2db2,mistral-large-3,True,high,[],Both sentences convey that the genome includes genes and non-coding sequences of DNA.,semantic,1,ASSET,llama-3.1-8b,The genome includes both the genes and the non-coding sequences of the DNA.,The genome comprises not only the genetic material but also the segments of DNA that do not encode proteins.
patch_sem_llama_3_1_8b_ASSET_val_1266_cc84c56a,mistral-large-3,True,high,[],"The transformed text preserves the meaning of the original text, using synonyms and rephrasing without changing the core information.",semantic,2,ASSET,llama-3.1-8b,These somewhat abstract concerns tend to determine some but not all details of a specific concrete market system where buyers and sellers actually meet and commit to trade.,"The somewhat intangible issues at play often shape certain aspects, though not all, of a tangible marketplace in which actual transactions take place between individuals who agree to exchange goods or"
patch_sem_llama_3_1_8b_ASSET_val_1270_8b2df110,mistral-large-3,True,high,[],"All criteria are preserved with synonyms used for 'resumed', 'post', 'apparent', 'reduction', 'ruthlessness', and 'diminution of his ferocity'.",semantic,2,ASSET,llama-3.1-8b,"He resumed his post in July, with no apparent reduction in his ruthlessness.","In July, he returned to his position without any noticeable diminution of his ferocity."
patch_sem_llama_3_1_8b_ASSET_val_1277_1c6374d8,mistral-large-3,True,high,[],"All key elements (AGENTS, ACTIONS, CONTENT) are preserved with only minor phrasing differences.",semantic,1,ASSET,llama-3.1-8b,Punt Road underpasses directly under the station via a major interchange with Swan Street and Brunton Avenue.,The Punt Road underpass connects directly to the station through a significant intersection with both Swan Street and Brunton Avenue.
patch_sem_llama_3_1_8b_ASSET_val_1282_3747fc0d,mistral-large-3,True,high,[],"All key elements (AGENTS, ACTIONS, CONTENT) are preserved despite differences in phrasing.",semantic,1,ASSET,llama-3.1-8b,The barracks were constructed from large sandstone blocks and carved out of the existing rock on the headland.,"The military quarters were built using massive stone slabs, which had been excavated from the surrounding rocky promontory."
patch_sem_llama_3_1_8b_ASSET_val_1285_d938a990,mistral-large-3,True,high,[],"All key elements including the year, entities (shuttle bus service, SkyTrain, terminal building, InterCity train station), actions (replaced/discontinued, connects/link), and facts are preserved.",semantic,1,ASSET,llama-3.1-8b,2002: shuttle bus service is replaced by the suspended monorail called the SkyTrain connects the terminal building with the InterCity train station.,"In 2002, a shuttle bus service was discontinued as the SkyTrain, a suspended monorail system, took over to link the terminal building directly with the nearby InterCity rail station."
patch_sem_llama_3_1_8b_ASSET_val_1288_907c3702,mistral-large-3,False,medium,"['AGENTS', 'CONTENT']","The transformed text introduces the term 'emblem' and 'coat of arms' which are not present in the original text, and 'in bottom' is not necessarily the same as 'at the base of the coat of arms'.",semantic,2,ASSET,llama-3.1-8b,"The wolf in bottom stands for the former administrative seat Pritzwalk, as walk derives from the slavonic wolk meaning wolf.","The emblem at the base of the coat of arms represents the historical administrative centre of Pritzwalk, which is derived from the Slavic word ""wolk"", signifying a wolf."
patch_sem_llama_3_1_8b_ASSET_val_1292_ed3ba9fc,mistral-large-3,True,high,[],"All key elements including time period, origin, and entities are preserved.",semantic,2,ASSET,llama-3.1-8b,It originated as the title of independent princes of Wales in the 12th and 13th centuries.,"In the 12th and 13th centuries, it initially referred to autonomous Welsh princes who held titles."
patch_sem_llama_3_1_8b_ASSET_val_1295_44a6e0ff,mistral-large-3,True,high,[],"All criteria (AGENTS, ACTIONS, MODALS, NEGATION, CONDITIONS, CONTENT) are preserved",semantic,2,ASSET,llama-3.1-8b,Its elongation led to the suggestion that Eunomia may be a binary object.,The observed extension of Eunomia prompted speculation that it could potentially be composed of two distinct entities orbiting each other.
patch_sem_llama_3_1_8b_ASSET_val_1299_934c2815,mistral-large-3,True,high,[],"All key information is preserved, including the drug name, the disease, the outcome, and the specific benefit for a subset of patients.",semantic,1,ASSET,llama-3.1-8b,"Clinical trials with ALS patients showed that Riluzole lengthens survival by several months, and may have a greater survival benefit for those with a bulbar onset.","Studies involving individuals with amyotrophic lateral sclerosis found that Riluzole extended the lifespan of participants by a few months on average, with potentially more pronounced benefits observe"
patch_sem_llama_3_1_8b_ASSET_val_1302_9a3865d3,mistral-large-3,True,high,[],"All key elements including agents, actions, and content are preserved with only minor phrasing differences.",semantic,2,ASSET,llama-3.1-8b,"This marked the beginning of the line of contact between Soviet and American forces, but not the finalized occupation zones.","The start of this period signified the establishment of a direct connection between Soviet and American military units, yet it did not signify the completion of their respective occupied territories."
patch_sem_llama_3_1_8b_ASSET_val_1305_b04d8e05,mistral-large-3,True,high,[],Both sentences convey the same information about planning new primary schools to handle the growing population in Cranbourne.,semantic,1,ASSET,llama-3.1-8b,To cater for the growth in Cranbourne several primary schools have been proposed.,Several primary schools are being planned to accommodate the increasing population of Cranbourne.
patch_sem_llama_3_1_8b_ASSET_val_1310_52b31cc0,mistral-large-3,True,high,[],All information is preserved with only minor differences.,semantic,1,ASSET,llama-3.1-8b,"Lothar (""Emma"") Emmerich (29 November 1941 13 August 2003) was a German football (soccer) player.","Lothar Emmerich, also known as ""Emma"", passed away on 13 August 2003 at the age of sixty-one. He was a renowned German soccer player born on November 29, 1941."
patch_sem_llama_3_1_8b_ASSET_val_1313_146bf8d1,mistral-large-3,True,high,[],"The transformed text preserves the original meaning, entities, and events with only minor stylistic changes.",semantic,1,ASSET,llama-3.1-8b,"A fundamental connection was noticed between the module theory, and the p-adic L-functions that were defined in the 1960s by Kubota and Leopoldt.","A crucial link was established between the module theory and a specific class of p-adic L-functions, which had been introduced by Kubota and Leopoldt in the 1960s."
patch_sem_llama_3_1_8b_ASSET_val_1316_e65a55d1,mistral-large-3,True,high,[],"All key elements including agents, actions, and content are preserved.",semantic,2,ASSET,llama-3.1-8b,"Originally made for the Apple II, they were later ported to other platforms.","Initially designed for the Apple II, these applications were subsequently adapted for use on various other systems."
patch_sem_llama_3_1_8b_ASSET_val_1320_b274dd92,mistral-large-3,True,high,[],"All entities, actions, and facts are preserved with only minor phrasing differences.",semantic,1,ASSET,llama-3.1-8b,Microsoft phased out all development of its Java Virtual Machine (JVM) from Windows 2000 in SP3.,Microsoft ceased further development on its Java Virtual Machine for Windows 2000 with the release of Service Pack 3.
patch_sem_llama_3_1_8b_ASSET_val_1324_294d242e,mistral-large-3,False,high,"['AGENTS', 'CONTENT']","The original text specifies 'men' while the transformed text uses 'individuals', and 'announce' is not semantically identical to 'reveal'.",semantic,1,ASSET,llama-3.1-8b,Approximately ten percent of the known runestones announce the travels and deaths of men abroad.,About one in every ten identified runestones reveal the journeys and fatalities of individuals who perished overseas.
patch_sem_llama_3_1_8b_ASSET_val_1333_c3cc5570,mistral-large-3,True,high,[],Both sentences convey the same information about Aaron Schock being a member of the U.S. House of Representatives from the 18th district of Illinois.,semantic,1,ASSET,llama-3.1-8b,"Surnames Aaron Schock, member of the U. S. House of Representatives representing the 18th district of Illinois.","Representing the 18th congressional district in Illinois is Representative Aaron Schock, a member of the United States House of Representatives."
patch_sem_llama_3_1_8b_ASSET_val_1337_d3c392cc,mistral-large-3,True,high,[],"All entities, actions, and facts are preserved with equivalent phrasing.",semantic,1,ASSET,llama-3.1-8b,"In 2006, Phil Downing left the band, citing communication problems with other members.","Phil Downing departed from the group in 2006, attributing his decision to difficulties in exchanging information with fellow musicians."
