probe_id,model,probe_family,probe_subtype,tier,dataset,generator_model,base_item_id,scoring_method,rule_score,judge_verified,final_score,similarity,read_delta,overlap,detail_found,base_readability,probe_readability,rule_reason,critical_detail,detail_exact_match,detail_word_overlap,judge_1_name,judge_1_equiv,judge_1_confidence,judge_2_name,judge_2_equiv,judge_2_confidence,base_output_preview,probe_output_preview
patch_sem_llama_3_1_8b_ASSET_val_0584_7f48f3c7,llama-3.1-8b,invariance,semantic,1,ASSET,llama-3.1-8b,ASSET_val_0584,judge_only,,True,1,0.4667,2.74,,,9.08,6.34,semantic_probe:word_f1_invalid_for_paraphrase:deferred_to_judge,,,,claude-haiku,True,high,mistral-large-3,True,high,"Heaven's Gate was a UFO cult from the United States that was located in San Diego, California. The leaders of the cult were Marshall Applewhite and Bonnie Nettles.

(Note: I have preserved all importa","Heaven's Gate was a UFO group based in San Diego, California. The group was led by Marshall Applewhite (born 1931, died 1997) and Bonnie Nettles (born 1927, died 1985)."
patch_sem_llama_3_1_8b_ASSET_val_0585_32d0d7d6,llama-3.1-8b,invariance,semantic,1,ASSET,llama-3.1-8b,ASSET_val_0585,judge_only,,True,1,0.3889,0.67,,,6.88,7.55,semantic_probe:word_f1_invalid_for_paraphrase:deferred_to_judge,,,,claude-haiku,True,high,mistral-large-3,True,high,"WWE hosts a special wrestling event outdoors, and everyone from the troop gets in for free.",The WWE is hosting a special wrestling show outdoors and it's free for any soldiers who are there to watch.
patch_sem_llama_3_1_8b_ASSET_val_0586_b291cd16,llama-3.1-8b,invariance,semantic,1,ASSET,llama-3.1-8b,ASSET_val_0586,judge_only,,True,1,0.5714,1.66,,,7.59,9.26,semantic_probe:word_f1_invalid_for_paraphrase:deferred_to_judge,,,,claude-haiku,True,high,mistral-large-3,True,high,"After his father's death, Sahle Selassie got to the city of Qundi first among his brothers. He was then given a high position called Meridazmach of Shewa.","After his father's death, Sahle Selassie arrived in the capital city of Qundi before his other siblings. This meant he got the important title of Meridazmach of Shewa."
patch_sem_llama_3_1_8b_ASSET_val_0587_778bf3a4,llama-3.1-8b,invariance,semantic,2,ASSET,llama-3.1-8b,ASSET_val_0587,judge_only,,True,1,0.5652,1.59,,,6.4,7.99,semantic_probe:word_f1_invalid_for_paraphrase:deferred_to_judge,,,,claude-haiku,True,high,mistral-large-3,True,high,This area in Canada is growing very quickly and is likely to have more than 1.5 million people living there by 2031.,"By the year 2031, this area is expected to have more than 1.5 million people living there, making it the fastest-growing part of Canada according to the census."
patch_sem_llama_3_1_8b_ASSET_val_0588_bbc1ce1e,llama-3.1-8b,invariance,semantic,1,ASSET,llama-3.1-8b,ASSET_val_0588,judge_only,,True,1,0.55,0.55,,,8.54,9.09,semantic_probe:word_f1_invalid_for_paraphrase:deferred_to_judge,,,,claude-haiku,True,high,mistral-large-3,True,high,"Rick thinks he's really popular among his housemates, but they actually dislike him. He's very focused on himself and doesn't realize how others feel about him.","Rick thinks he's really popular among his roommates, but they actually don't like him very much."
patch_sem_llama_3_1_8b_ASSET_val_0589_62b3bf62,llama-3.1-8b,invariance,semantic,1,ASSET,llama-3.1-8b,ASSET_val_0589,judge_only,,True,1,0.5789,3.54,,,9.32,12.86,semantic_probe:word_f1_invalid_for_paraphrase:deferred_to_judge,,,,claude-haiku,True,high,mistral-large-3,True,high,"Taxis can be found at hotels and near the City Centre Shopping Centre on Presidential Way, just north of it.","Taxi services are available at hotels and from a taxi stand on Presidential Way, near the City Centre Shopping Centre."
patch_sem_llama_3_1_8b_ASSET_val_0590_1d676307,llama-3.1-8b,invariance,semantic,1,ASSET,llama-3.1-8b,ASSET_val_0590,judge_only,,True,1,0.1463,1.74,,,11.3,13.04,semantic_probe:word_f1_invalid_for_paraphrase:deferred_to_judge,,,,claude-haiku,True,high,mistral-large-3,True,high,He ends relationships by slowly letting them fade away instead of being direct about his intentions.,"If someone is unhappy in a relationship, they might try to slowly stop spending time together and let the relationship fade away until it ends."
patch_sem_llama_3_1_8b_ASSET_val_0593_b93fac8d,llama-3.1-8b,invariance,semantic,1,ASSET,llama-3.1-8b,ASSET_val_0593,judge_only,,True,1,0.129,0.34,,,9.45,9.79,semantic_probe:word_f1_invalid_for_paraphrase:deferred_to_judge,,,,claude-haiku,True,high,mistral-large-3,True,high,Most people who own a computer affected by malware don't realize it's happening.,Many owners of infected computers don't know that their devices are being used for bad things by hackers.
patch_sem_llama_3_1_8b_ASSET_val_0594_0da1d670,llama-3.1-8b,invariance,semantic,1,ASSET,llama-3.1-8b,ASSET_val_0594,judge_only,,True,1,0.3721,0.01,,,5.33,5.32,semantic_probe:word_f1_invalid_for_paraphrase:deferred_to_judge,,,,claude-haiku,True,high,mistral-large-3,True,high,Art rock music is more about listening than dancing. It often has a storyline or conveys a deep thought through its words.,Art rock focuses more on how music sounds than on dance or movement. It often includes stories or abstract thoughts in the song lyrics.
patch_sem_llama_3_1_8b_ASSET_val_0596_86c169c2,llama-3.1-8b,invariance,semantic,1,ASSET,llama-3.1-8b,ASSET_val_0596,judge_only,,False,0,0.6809,4.25,,,3.72,7.96,semantic_probe:word_f1_invalid_for_paraphrase:deferred_to_judge,,,,claude-haiku,False,high,mistral-large-3,False,high,"The district was formed on June 12, 1994. It was made from three old districts: Pasewalk, Ueckermünde, and a part of Strasburg.","The area that is now the district was created on June 12, 1994. It was made by combining three smaller areas: Pasewalk, Ueckermünde, and part of the old district of Stralsund."
patch_sem_llama_3_1_8b_ASSET_val_0598_f2472182,llama-3.1-8b,invariance,semantic,1,ASSET,llama-3.1-8b,ASSET_val_0598,judge_only,,True,1,0.5143,2.73,,,8.59,5.86,semantic_probe:word_f1_invalid_for_paraphrase:deferred_to_judge,,,,claude-haiku,True,high,mistral-large-3,True,high,"Edo quickly became a big city after starting as a very small and unknown fishing village. By 1721, it had grown to have around 1 million people, making it the biggest city in the world at that time.","By 1457, Edo was a very small fishing town. But over time, it grew rapidly and became a huge city with around one million people living there by 1721. This made it the biggest city in the world at tha"
patch_sem_llama_3_1_8b_ASSET_val_0599_bd24c0ce,llama-3.1-8b,invariance,semantic,2,ASSET,llama-3.1-8b,ASSET_val_0599,judge_only,,True,1,0.6154,1.75,,,9.32,11.07,semantic_probe:word_f1_invalid_for_paraphrase:deferred_to_judge,,,,claude-haiku,True,high,mistral-large-3,True,high,They were built by countries such as Germany during World War II to keep important factories safe from air attacks.,"During World War II, countries like Germany built strong defenses to protect their most important factories from air attacks."
patch_sem_llama_3_1_8b_ASSET_val_0600_c8f28e3b,llama-3.1-8b,invariance,semantic,1,ASSET,llama-3.1-8b,ASSET_val_0600,judge_only,,True,1,0.359,4.2,,,13.98,9.78,semantic_probe:word_f1_invalid_for_paraphrase:deferred_to_judge,,,,claude-haiku,True,high,mistral-large-3,True,high,"A pestilence is a very contagious and serious disease that can spread quickly and cause many people to get sick, potentially leading to widespread outbreaks.",Any very infectious and serious disease can cause a big outbreak or even affect the whole world.
patch_sem_llama_3_1_8b_ASSET_val_0601_0fd14f50,llama-3.1-8b,invariance,semantic,1,ASSET,llama-3.1-8b,ASSET_val_0601,judge_only,,True,1,0.5758,1.54,,,7.15,5.62,semantic_probe:word_f1_invalid_for_paraphrase:deferred_to_judge,,,,claude-haiku,True,high,mistral-large-3,True,high,"Monica Lewinsky was born on July 23, 1973. She had a personal relationship with US President Bill Clinton when she worked at the White House from 1995 to 1996.","Monica Lewinsky was born on July 23, 1973. She is a U.S. citizen who got involved in a big scandal in 1995-1996. The scandal happened when then-President Bill Clinton admitted to having an affair with"
patch_sem_llama_3_1_8b_ASSET_val_0602_2799fceb,llama-3.1-8b,invariance,semantic,1,ASSET,llama-3.1-8b,ASSET_val_0602,judge_only,,True,1,0.5,0.77,,,10.45,11.23,semantic_probe:word_f1_invalid_for_paraphrase:deferred_to_judge,,,,claude-haiku,True,high,mistral-large-3,True,high,"When it turned into a tropical storm, the low-pressure system had many swirling clouds grouped together in the middle.","As the storm got stronger and turned into a tropical cyclone, it kept having many different clouds coming together in one spot."
patch_sem_llama_3_1_8b_ASSET_val_0603_60c68665,llama-3.1-8b,invariance,semantic,1,ASSET,llama-3.1-8b,ASSET_val_0603,judge_only,,True,1,0.3077,0.91,,,6.01,6.91,semantic_probe:word_f1_invalid_for_paraphrase:deferred_to_judge,,,,claude-haiku,True,high,mistral-large-3,True,high,Precipitation reached its highest point in the province at 5.9 inches near Whitbourne.,"Rainfall was highest in Whitbourne, reaching a total of 5.9 inches (150 millimeters)."
patch_sem_llama_3_1_8b_ASSET_val_0604_c7269229,llama-3.1-8b,invariance,semantic,1,ASSET,llama-3.1-8b,ASSET_val_0604,judge_only,,False,0,0.383,2.26,,,8.26,10.52,semantic_probe:word_f1_invalid_for_paraphrase:deferred_to_judge,,,,claude-haiku,True,high,mistral-large-3,False,high,"Each city or town has its own leader, called the mayor, and a group of people in charge, known as the local council.","Every town and village has a leader called the ""primar"" (chief administrator). They work with a group of people called the ""consiliul local"" (municipal government) to make decisions."
patch_sem_llama_3_1_8b_ASSET_val_0605_fbc82f46,llama-3.1-8b,invariance,semantic,1,ASSET,llama-3.1-8b,ASSET_val_0605,judge_only,,True,1,0.8108,3.71,,,7.97,11.68,semantic_probe:word_f1_invalid_for_paraphrase:deferred_to_judge,,,,claude-haiku,True,high,mistral-large-3,True,high,"Anglo-Saxon buildings in Britain were simple and made mostly of wood, with roofs covered in straw or hay (thatch).","Anglo-Saxon buildings in Britain were usually simple and made of wood, with roofs covered in straw or other plant material."
patch_sem_llama_3_1_8b_ASSET_val_0606_d3a76839,llama-3.1-8b,invariance,semantic,1,ASSET,llama-3.1-8b,ASSET_val_0606,judge_only,,False,0,0.2759,1.13,,,9.09,10.22,semantic_probe:word_f1_invalid_for_paraphrase:deferred_to_judge,,,,claude-haiku,False,medium,mistral-large-3,True,high,"The main foods that people ate in this area were horses (Equus ferus) and red deer (Cervus elaphus). But they also hunted smaller animals like rabbits and larger ones like elephants, rhinos, and hyena","Equines and red deer were the main animals hunted. However, many other types of mammals were also targeted, including:

* Hares
* Large elephants (called mammoths)
* Rhinos
* Spotted hyenas"
patch_sem_llama_3_1_8b_ASSET_val_0607_60c7fc9a,llama-3.1-8b,invariance,semantic,2,ASSET,llama-3.1-8b,ASSET_val_0607,judge_only,,True,1,0.4583,2.61,,,5.36,7.97,semantic_probe:word_f1_invalid_for_paraphrase:deferred_to_judge,,,,claude-haiku,True,high,mistral-large-3,True,high,These close-to-sun positions happen every 22 years. The most recent one was in 1991 and the next will be in 2013.,Oppositions happen about every 22 years when planets are at their closest point to the sun. A recent opposition was in 1991 and another one is planned for 2013.
patch_sem_llama_3_1_8b_ASSET_val_0608_4da5f48d,llama-3.1-8b,invariance,semantic,1,ASSET,llama-3.1-8b,ASSET_val_0608,judge_only,,True,1,0.6667,1.52,,,3.51,5.03,semantic_probe:word_f1_invalid_for_paraphrase:deferred_to_judge,,,,claude-haiku,True,high,mistral-large-3,True,high,"Chase got her big acting break in 2002. She was chosen to play the main character, Lilo Pelekai, in the Disney movie ""Lilo & Stitch"". This role was voiced by Chase and Lilo is a Hawaiian girl.","Chase got her big break in acting in 2002 when she was chosen to play Lilo Pelekai, a main character in the movie Lilo & Stitch. She voiced a young girl from Hawaii."
patch_sem_llama_3_1_8b_ASSET_val_0609_880f1e75,llama-3.1-8b,invariance,semantic,1,ASSET,llama-3.1-8b,ASSET_val_0609,judge_only,,True,1,0.4242,1.48,,,10.56,9.09,semantic_probe:word_f1_invalid_for_paraphrase:deferred_to_judge,,,,claude-haiku,True,high,mistral-large-3,True,high,"The term is defined by what it's not, without assuming any family connection due to genetics.",It's defined by what is not included and has no relation to family history based on genes.
patch_sem_llama_3_1_8b_ASSET_val_0610_fc3d9b85,llama-3.1-8b,invariance,semantic,1,ASSET,llama-3.1-8b,ASSET_val_0610,judge_only,,True,1,0.5161,1.81,,,5.88,7.7,semantic_probe:word_f1_invalid_for_paraphrase:deferred_to_judge,,,,claude-haiku,True,high,mistral-large-3,True,high,"Track Listing 

All songs were written by Tim Rice-Oxley, Tom Chaplin, and Richard Hughes.","The album has a list of tracks written by Tim Rice-Oxley, Tom Chaplin, and Richard Hughes together."
patch_sem_llama_3_1_8b_ASSET_val_0612_f9213ede,llama-3.1-8b,invariance,semantic,2,ASSET,llama-3.1-8b,ASSET_val_0612,judge_only,,True,1,0.3929,0.38,,,5.03,5.41,semantic_probe:word_f1_invalid_for_paraphrase:deferred_to_judge,,,,claude-haiku,True,high,mistral-large-3,True,high,They had also received help from a group of 32 soldiers who were part of an army that worked for the King. This group was sent to Paris just before 14 July.,"Before July 14th, the King quickly called for a group of 32 special soldiers (called grenadiers) from a Swiss army regiment. This helped make their team bigger."
patch_sem_llama_3_1_8b_ASSET_val_0615_c1db1bc3,llama-3.1-8b,invariance,semantic,2,ASSET,llama-3.1-8b,ASSET_val_0615,judge_only,,True,1,0.375,1.64,,,4.82,3.18,semantic_probe:word_f1_invalid_for_paraphrase:deferred_to_judge,,,,claude-haiku,True,high,mistral-large-3,True,high,"It was constructed between 1961 and 1967, funded by the World Bank.","The building of this project took six years, from 1961 to 1967. It was made possible with money from the World Bank."
patch_sem_llama_3_1_8b_ASSET_val_0616_400fe0a2,llama-3.1-8b,invariance,semantic,1,ASSET,llama-3.1-8b,ASSET_val_0616,judge_only,,True,1,0.4348,3.17,,,15.48,12.31,semantic_probe:word_f1_invalid_for_paraphrase:deferred_to_judge,,,,claude-haiku,True,high,mistral-large-3,True,high,"Static charges stay on an object until they go away, either slowly disappearing into the ground or being quickly cancelled out with a sudden release of electricity.",Static electricity stays on an object until it either goes back into the ground or releases its energy quickly.
patch_sem_llama_3_1_8b_ASSET_val_0617_f884df60,llama-3.1-8b,invariance,semantic,1,ASSET,llama-3.1-8b,ASSET_val_0617,judge_only,,True,1,0.4737,0.78,,,8.54,9.32,semantic_probe:word_f1_invalid_for_paraphrase:deferred_to_judge,,,,claude-haiku,True,high,mistral-large-3,True,high,A solution in chemistry is a mix that is made up of at least 2 different things and looks the same throughout.,A solution is a mixture that is made from at least two different parts blended together in an even way.
patch_sem_llama_3_1_8b_ASSET_val_0618_b66c7775,llama-3.1-8b,invariance,semantic,1,ASSET,llama-3.1-8b,ASSET_val_0618,judge_only,,True,1,0.1622,0.42,,,10.94,11.36,semantic_probe:word_f1_invalid_for_paraphrase:deferred_to_judge,,,,claude-haiku,True,high,mistral-large-3,True,high,"Greater Hagerstown is a rapidly growing city, both within Maryland and across the US.",The area around Hagerstown has a very fast-growing population compared to other cities in Maryland. It also grows quickly compared to most other places in the United States.
patch_sem_llama_3_1_8b_ASSET_val_0620_5a253a61,llama-3.1-8b,invariance,semantic,1,ASSET,llama-3.1-8b,ASSET_val_0620,judge_only,,True,1,0.5417,0.65,,,8.6,7.95,semantic_probe:word_f1_invalid_for_paraphrase:deferred_to_judge,,,,claude-haiku,True,high,mistral-large-3,True,high,The Socratic Method is a way of discussing and debating ideas. It's based on asking and answering questions to think clearly and understand different points of view. This method was named after the an,"The Socratic Method is a way of discussing ideas. It was named after an ancient Greek thinker named Socrates. This method helps people think clearly by asking questions, giving answers, and talking ab"
