probe_id,probe_subtype,tier,dataset,base_text_preview,probe_text_preview,j1_name,j1_equivalent,j1_confidence,j1_failures,j1_reason,j2_name,j2_equivalent,j2_confidence,j2_failures,j2_reason
patch_sem_llama_3_1_8b_ASSET_val_1872_523b6669,semantic,1,ASSET,"Sthenurine forelimbs were long with two extra-long fingers and claws compared with the relatively small, stiff arms of modern macropods.","In comparison to the short, rigid limbs of contemporary macropods, sthenurine front legs featured extended digits and sharp talons.",claude-haiku,True,high,[],"Both texts convey that sthenurines had longer forelimbs with extended digits/claws compared to modern macropods' shorter, stiffer arms, with all key anatomical details preserved.",mistral-large-3,False,high,"['AGENTS', 'CONTENT']",The transformed text does not mention that there are specifically two extra-long fingers and uses 'sharp talons' instead of 'claws'.
patch_sem_llama_3_1_8b_ASSET_val_1884_4320e451,semantic,1,ASSET,"In remembrance of the old tradition, the Axel Springer press company erected its German headquarters at Kochstraße again, right next to the Berlin Wall.","In a nod to heritage, Axel Springer's German base was rebuilt on Kochstraße, situated just beside the former Berlin Wall.",claude-haiku,False,high,['CONTENT'],"The original states the headquarters was 'erected...again, right next to the Berlin Wall' (implying the wall still existed), while the transformed text says it was 'situated just beside the former Berlin Wall' (implying the wall no longer exists), creating a temporal inconsistency.",mistral-large-3,True,high,[],"All key elements including the agent (Axel Springer), the action (erected/rebuilt), and the location (Kochstraße, next to/beside the Berlin Wall) are preserved."
patch_sem_llama_3_1_8b_ASSET_val_1891_9753f88d,semantic,1,ASSET,Fiorito originally produced foot fetish videos but soon moved on to coprophagia.,"Fiorito initially focused his production efforts on content catering to individuals with a fetish for feet, only to later shift his attention towards creating material centered around coprophagy.",claude-haiku,True,high,[],"Both texts convey identical factual content: Fiorito's initial production focus on foot fetish content, followed by a transition to coprophagia-related material, with all key entities, actions, and chronological sequence preserved.",mistral-large-3,False,high,"['ACTIONS', 'CONTENT']",The transformed text uses different phrasing and adds additional details that change the directness of the original statement.
patch_sem_llama_3_1_8b_ASSET_val_1892_bddc0fd9,semantic,2,ASSET,"It is not known how much, if any, of this story is true, but historians do know that China was the first civilization to use silk.","The extent to which this narrative holds factual accuracy remains uncertain, yet it is a historical fact that China pioneered the utilization of silk in its ancient culture.",claude-haiku,False,high,['CONTENT'],"The transformed text adds 'in its ancient culture' which is not present in the original, and subtly shifts 'first civilization to use silk' to 'pioneered the utilization of silk in its ancient culture,' introducing a temporal qualifier not in the source.",mistral-large-3,True,high,[],Both sentences convey the same uncertainty about the story's truth and the historical fact about China pioneering the use of silk.
patch_sem_llama_3_1_8b_ASSET_val_1901_84d413f4,semantic,1,ASSET,"The most common symptoms of MI in women include dyspnea, weakness, and fatigue.","Women experiencing myocardial infarction often exhibit shortness of breath, a general feeling of being unwell, and exhaustion as primary indicators of the condition.",claude-haiku,False,high,['CONTENT'],"The transformed text replaces 'weakness' with 'a general feeling of being unwell,' which are not semantically equivalent symptoms, and adds interpretive language ('often exhibit,' 'primary indicators') that shifts from stating the most common symptoms to describing general presentation patterns.",mistral-large-3,True,high,[],"All key symptoms are preserved with equivalent meanings, despite different phrasing."
patch_sem_llama_3_1_8b_ASSET_val_1905_69621eda,semantic,1,ASSET,"In the historiography of Japan, the Edo period from 1590 to 1868 is also sometimes referred to as the early modern period.","In Japanese historical accounts, the era spanning 1590 to 1868 is occasionally described as the dawn of modernity.",claude-haiku,False,high,['CONTENT'],"The original specifies the Edo period by name and attributes the alternative terminology to historiography, while the transformed text removes the Edo period identifier and uses 'dawn of modernity' which has different connotations than 'early modern period.'",mistral-large-3,True,high,[],"Both sentences convey the same historical period and its alternative naming, with only minor phrasing differences."
patch_sem_llama_3_1_8b_ASSET_val_1921_62e89195,semantic,2,ASSET,"It was released on January 21, 2003 and garnered DVDX awards for best animated feature, best director, best editing, and best musical score.","The film made its debut on January 21, 2003, earning accolades from the DVDX Awards in four categories: Best Animated Feature, Outstanding Directorial Achievement, Exceptional Editing, and Notable Ori",claude-haiku,False,high,['CONTENT'],"The award categories are semantically different: 'best director' ≠ 'Outstanding Directorial Achievement', 'best editing' ≠ 'Exceptional Editing', and 'best musical score' ≠ 'Notable Original Score' represent different award designations despite similar meanings.",mistral-large-3,True,high,[],
patch_sem_llama_3_1_8b_ASSET_val_1937_de145d06,semantic,1,ASSET,"In addition, the station provides live coverage of the non-final rounds of the other Grand Slam tournaments.","Furthermore, the station also offers real-time broadcasting of all non-championship matches from the remaining Grand Slam events.",claude-haiku,False,high,['CONTENT'],"The original specifies 'non-final rounds' while the transformed text says 'all non-championship matches', which could include championship matches that aren't finals, creating a semantic difference in scope.",mistral-large-3,True,high,[],"All key elements including agents, actions, and content are preserved with only minor phrasing differences."
patch_sem_llama_3_1_8b_ASSET_val_1948_add4cce4,semantic,1,ASSET,"Spurgeon (1911), p. 565 ""It is called a"" book "", as it is usually represented with pages, although it can be shown on a single page or banner.","Spurgeon (1911) notes that such a publication is commonly referred to as a ""book"", despite its ability to be presented in a condensed format on a single page or even displayed on a banner.",claude-haiku,False,high,"['CONTENT', 'AGENTS']","The transformed text introduces 'such a publication' (unclear antecedent) and removes the specific page reference (p. 565), alters the direct quote structure, and changes 'it can be shown' to 'its ability to be presented' which shifts the meaning from possibility to capability framing.",mistral-large-3,True,high,[],"All key elements including the agent, actions, and content are preserved with only minor stylistic changes."
patch_sem_llama_3_1_8b_ASSET_val_1951_c9fa882d,semantic,1,ASSET,"A small amount of matcha is placed into the bowl, traditionally using a bamboo scoop called a chashaku, then a modicum of hot (not boiling) water is added.","A tiny quantity of matcha is carefully measured out and deposited into the bowl with the aid of a traditional bamboo measuring spoon known as a chashaku. Following this, a judicious amount of scalding",claude-haiku,True,high,[],"Both texts describe the same sequence of actions (matcha placement using a chashaku, then water addition) with identical key specifications (bamboo scoop/spoon identification, hot but not boiling water), with only stylistic variations in word choice that preserve semantic content.",mistral-large-3,False,high,"['ACTIONS', 'CONTENT']","The transformed text introduces additional actions such as 'carefully measured out' and 'gently poured in', and changes 'modicum' to 'judicious amount'."
patch_sem_llama_3_1_8b_ASSET_val_1987_b1396165,semantic,1,ASSET,Artifacts at the museum include military aircraft: a Sopwith Triplane from the First World War and an Avro Lancaster from the Second World War.,"The museum's collection of historical items features two significant military planes, specifically a vintage Sopwith Triplane from the early 20th century and a Second World War-era Avro Lancaster bomb",claude-haiku,True,high,[],"Both texts identify the same museum artifacts (Sopwith Triplane and Avro Lancaster), preserve their military aircraft nature, maintain temporal references (WWI/early 20th century and WWII), and convey equivalent meaning despite different phrasing.",mistral-large-3,False,high,"['AGENTS', 'CONTENT']","The transformed text introduces the term 'bomber' which is not present in the original text, and 'early 20th century' is not exactly the same as 'First World War'."
